traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9287.0,2024-04-22T15:08Z,London,Westminster,4040.0,83.18,7.0,Low,Snowy,13586.0
9288.0,2024-04-24T08:19Z,London,Camden,3856.0,114.53,4.0,Medium,Wet,5248.0
9289.0,2024-04-26T17:27Z,London,Islington,1872.0,31.83,4.0,High,Wet,14309.0
9290.0,24/06/2024 03PM,London,Islington,3551.0,76.1,0.0,Low,Damaged,5987.0
9291.0,2024-06-17 15:48,London,Hackney,4668.0,44.44,0.0,Medium,Wet,13442.0
9292.0,22/05/2024 06PM,London,Southwark,2741.0,32.6,7.0,Medium,Wet,
9293.0,2024-07-17 21:09,London,Westminster,4397.0,13.71,8.0,Low,Damaged,14785.0
9294.0,2024-05-18 12:46,London,Islington,927.0,110.48,7.0,High,Snowy,2462.0
9295.0,21/02/2024 02PM,London,Camden,4522.0,117.83,7.0,Low,Snowy,2417.0
9296.0,2024-06-14 05:34,London,Chelsea,2339.0,50.14,3.0,Low,Wet,6177.0
9297.0,03/03/2024 05AM,London,Southwark,417.0,27.73,1.0,Low,Snowy,8778.0
9298.0,12/03/2024 12AM,London,Chelsea,1674.0,68.26,9.0,High,Wet,8712.0
9299.0,23/02/2024 06AM,London,Hammersmith,633.0,38.82,4.0,Low,Wet,13566.0
9300.0,12/07/2024 09AM,London,Hammersmith,3402.0,94.93,2.0,High,Wet,14656.0
9301.0,2024-03-09 11:54,London,Westminster,1876.0,68.64,3.0,Low,Wet,12291.0
9302.0,2024-03-10 08:43,London,Hammersmith,3196.0,70.11,9.0,Medium,Snowy,14460.0
9303.0,20/04/2024 09AM,London,Hackney,3947.0,72.17,5.0,Low,Dry,953.0
9304.0,2024-05-12T11:08Z,London,Southwark,845.0,92.21,7.0,Low,Wet,8531.0
9305.0,2024-01-29T00:00Z,London,Kensington,3037.0,37.58,9.0,High,Damaged,1712.0
9306.0,2024-04-25 10:50,London,Westminster,1352.0,77.05,8.0,Low,Damaged,9306.0
9307.0,2024-06-26 07:42,London,Islington,1073.0,21.36,4.0,Low,Wet,13945.0
9308.0,2024-01-08T04:53Z,London,Hackney,1313.0,93.15,5.0,High,Dry,7528.0
9309.0,07/05/2024 09PM,London,Westminster,251.0,105.29,3.0,Low,Snowy,6234.0
9310.0,2024-01-06 23:16,London,Camden,847.0,19.7,7.0,Medium,Snowy,7491.0
9311.0,2024-06-08T17:08Z,London,Hackney,2919.0,30.15,2.0,High,Snowy,8548.0
9312.0,2024-06-12T16:18Z,London,Hammersmith,2308.0,24.45,3.0,Medium,Snowy,399.0
9313.0,2024-05-12T10:44Z,London,Camden,1069.0,37.67,7.0,Low,Dry,8942.0
9314.0,2024-06-17T18:11Z,London,Camden,827.0,46.21,3.0,High,Wet,10288.0
9315.0,2024-04-21 21:30,London,Kensington,3514.0,117.71,5.0,High,Snowy,8108.0
9316.0,2024-04-29 07:35,London,Westminster,2630.0,108.67,9.0,High,Damaged,1035.0
9317.0,2024-03-12T15:00Z,London,Hackney,1896.0,45.25,3.0,Low,Snowy,4489.0
9318.0,2024-06-27T07:53Z,London,Chelsea,1915.0,75.67,3.0,High,Wet,11203.0
9319.0,24/04/2024 12PM,London,Chelsea,1497.0,44.13,3.0,High,Snowy,11548.0
9320.0,26/05/2024 05AM,London,Westminster,3574.0,66.76,4.0,Medium,Damaged,4692.0
9321.0,02/03/2024 06AM,,Westminster,3292.0,76.96,5.0,Medium,Wet,7039.0
9322.0,2024-06-08T10:02Z,London,Westminster,616.0,105.71,7.0,High,Dry,958.0
9323.0,2024-03-17 02:19,London,Hackney,4635.0,97.0,4.0,Medium,Dry,13616.0
9324.0,2024-01-01 16:15,London,Kensington,3273.0,57.09,0.0,Medium,Wet,4722.0
9325.0,2024-02-11T16:57Z,London,Hackney,4201.0,60.82,7.0,Medium,Snowy,2142.0
9326.0,2024-06-01 02:20,London,Islington,27168.0,103.2,0.0,Low,Dry,6823.0
9327.0,2024-01-07 22:25,London,Hackney,3380.0,108.88,7.0,Medium,Snowy,1349.0
9328.0,2024-07-01T17:46Z,London,Camden,437.0,100.56,3.0,Medium,Wet,9639.0
9329.0,2024-06-18T06:38Z,London,Islington,4853.0,115.88,0.0,High,Snowy,9201.0
9330.0,2024-07-01T19:53Z,London,Westminster,2079.0,79.75,6.0,Low,Wet,9278.0
9331.0,2024-01-14T01:28Z,London,Kensington,1931.0,90.21,4.0,Low,Damaged,14096.0
9332.0,TBD,London,Southwark,1891.0,63.57,6.0,High,Damaged,5611.0
9333.0,13/01/2024 01AM,London,Kensington,1783.0,59.56,5.0,Medium,Snowy,10336.0
9334.0,2024-03-19T04:03Z,London,Westminster,4127.0,52.09,0.0,Medium,Wet,9291.0
9335.0,2024-02-24 15:00,London,Islington,813.0,33.02,2.0,Low,Snowy,1455.0
9336.0,19/06/2024 03PM,London,Camden,1098.0,37.72,9.0,High,Snowy,8714.0
9337.0,2024-03-10 14:43,London,Hammersmith,4190.0,41.36,5.0,High,Wet,11142.0
9338.0,2024-04-23T15:09Z,London,Southwark,537.0,36.88,2.0,Low,Damaged,12572.0
9339.0,08/01/2024 06AM,London,Camden,3751.0,34.19,8.0,Medium,Damaged,6317.0
9340.0,2024-05-08T19:17Z,London,Southwark,2160.0,28.6,8.0,Medium,Wet,5793.0
9341.0,2024-03-14T20:54Z,London,Chelsea,4989.0,83.98,9.0,Medium,Damaged,12248.0
9342.0,18/04/2024 12PM,London,Camden,1249.0,35.74,5.0,Medium,Damaged,12448.0
9343.0,2024-04-19T08:14Z,London,Westminster,3586.0,101.34,6.0,High,Dry,13852.0
9344.0,13/07/2024 07AM,London,Southwark,2543.0,33.63,1.0,High,Snowy,3019.0
9345.0,2024-03-14T23:59Z,London,Chelsea,1040.0,119.85,5.0,Low,Wet,6076.0
9346.0,2024-05-02 09:09,London,Westminster,4869.0,104.28,2.0,High,Wet,11054.0
9347.0,TBD,London,Hackney,2600.0,60.68,0.0,Medium,Snowy,13893.0
9348.0,01/07/2024 10PM,London,Chelsea,3740.0,42.33,4.0,High,Wet,5253.0
9349.0,2024-02-24T22:00Z,London,Camden,4750.0,89.09,6.0,Medium,Dry,10608.0
9350.0,2024-01-08 22:07,London,Kensington,2548.0,118.59,0.0,Medium,Damaged,1535.0
9351.0,2024-06-28T02:47Z,London,Camden,3195.0,90.33,0.0,Low,Wet,5242.0
9352.0,09/05/2024 08AM,London,Southwark,3590.0,98.42,0.0,,Snowy,14615.0
9353.0,2024-05-23 23:47,London,Hammersmith,4895.0,14.69,5.0,Low,Damaged,1158.0
9354.0,12/05/2024 03AM,London,Hammersmith,3261.0,14.02,8.0,Medium,Snowy,6465.0
9355.0,2024-02-10T22:36Z,London,Southwark,3067.0,40.61,3.0,Medium,Damaged,7592.0
9356.0,2024-03-26 04:43,London,Westminster,420.0,35.05,0.0,High,Snowy,7304.0
9357.0,2024-06-14T20:54Z,London,Islington,3957.0,106.44,0.0,Low,Snowy,9424.0
9358.0,2024-04-20 20:48,London,Islington,3705.0,70.99,9.0,High,Damaged,10245.0
9359.0,31/05/2024 12AM,London,Hackney,3291.0,84.14,7.0,High,Damaged,13778.0
9360.0,2024-06-24T14:01Z,London,Hackney,298.0,91.39,7.0,High,Snowy,10836.0
9361.0,26/01/2024 03AM,London,Islington,4891.0,113.94,3.0,Low,Wet,972.0
9362.0,,London,Chelsea,4873.0,113.46,4.0,Low,Snowy,1491.0
9363.0,2024-07-11T14:43Z,London,Westminster,3564.0,19.92,2.0,High,Damaged,9050.0
9364.0,19/04/2024 01AM,London,Camden,2771.0,52.45,0.0,Medium,Damaged,4877.0
9365.0,16/05/2024 01PM,London,Islington,837.0,76.8,4.0,High,Dry,1401.0
9366.0,30/04/2024 10PM,London,Hammersmith,2505.0,57.44,4.0,High,Wet,3451.0
9367.0,2024-03-18 02:54,London,Chelsea,1731.0,20.7,6.0,Low,Damaged,6996.0
9368.0,2024-02-25 14:06,London,Islington,2121.0,46.72,7.0,High,Snowy,5941.0
9369.0,2024-07-10 15:57,London,Islington,1148.0,89.65,6.0,Low,Wet,14727.0
9370.0,2024-04-07T15:51Z,London,Kensington,3595.0,56.3,2.0,Medium,Snowy,1493.0
9371.0,24/05/2024 08PM,London,Kensington,3684.0,106.5,1.0,Low,Damaged,5258.0
9372.0,2024-03-13 21:47,London,Islington,4818.0,28.49,0.0,High,Wet,3116.0
9373.0,2024-07-04 20:27,London,Camden,324.0,91.79,9.0,High,Wet,2868.0
9374.0,03/05/2024 08AM,London,Camden,1517.0,31.3,1.0,Medium,Damaged,9445.0
9375.0,03/02/2024 05AM,London,Southwark,3527.0,69.91,5.0,Low,Damaged,14266.0
9376.0,2024-06-01T17:08Z,London,Hammersmith,1727.0,60.01,6.0,Low,Damaged,7844.0
9377.0,26/02/2024 01PM,London,Hackney,4250.0,91.96,0.0,High,Wet,8747.0
9378.0,2024-04-03T03:35Z,London,Camden,4946.0,44.67,4.0,High,Wet,6661.0
9379.0,02/06/2024 01PM,London,Camden,4682.0,66.06,0.0,Low,Snowy,1695.0
9380.0,2024-01-25 06:22,London,Islington,4635.0,44.09,1.0,High,Damaged,1171.0
9381.0,11/04/2024 12AM,London,Islington,4388.0,66.91,2.0,Medium,Wet,10464.0
9382.0,11/03/2024 05AM,London,Hammersmith,1127.0,114.11,8.0,Medium,Wet,10481.0
9383.0,2024-01-04T06:42Z,London,Kensington,2140.0,47.79,2.0,Low,Damaged,2422.0
9384.0,2024-05-07T04:54Z,London,Westminster,3815.0,116.0,1.0,Low,Damaged,2294.0
9385.0,16/07/2024 11AM,London,Islington,4872.0,118.28,2.0,High,Damaged,14354.0
9386.0,2024-02-26 23:56,London,Camden,213.0,47.72,8.0,High,Dry,12533.0
9387.0,2024-02-07T00:28Z,London,Chelsea,477.0,74.36,6.0,High,Dry,13440.0
9388.0,2024-02-24 16:48,London,Islington,1035.0,101.22,7.0,Medium,Wet,4692.0
9389.0,2024-02-19 19:01,London,Westminster,382.0,7.2,3.0,High,Snowy,2995.0
9390.0,10/07/2024 11AM,London,Kensington,3887.0,25.98,1.0,Medium,Snowy,3682.0
9391.0,2024-06-22 14:51,London,Chelsea,3658.0,20.8,4.0,Medium,Wet,8049.0
9392.0,2024-06-17T22:35Z,London,Hammersmith,82.0,47.39,1.0,High,Damaged,5276.0
9393.0,21/02/2024 01PM,London,Hackney,1432.0,110.83,7.0,Low,Snowy,6932.0
9394.0,2024-03-10T12:54Z,London,Southwark,4620.0,55.62,1.0,High,Snowy,5601.0
9395.0,2024-01-25T07:43Z,London,Chelsea,3229.0,12.28,4.0,High,Wet,12692.0
9396.0,20/04/2024 10PM,London,Camden,4807.0,17.29,4.0,Low,Snowy,8822.0
9397.0,2024-06-17 22:34,London,Camden,4996.0,60.91,2.0,High,Snowy,7162.0
9398.0,2024-07-08T08:49Z,London,Kensington,2660.0,100.55,1.0,High,Snowy,12909.0
9399.0,2024-04-30T05:02Z,London,Islington,2235.0,71.87,8.0,Low,Wet,4784.0
9400.0,02/03/2024 08PM,London,Camden,4890.0,13.68,0.0,Medium,Wet,1146.0
9401.0,2024-01-13 22:06,London,Southwark,3114.0,15.03,3.0,Medium,Damaged,8469.0
,2024-06-10 09:52,London,Southwark,828.0,47.05,7.0,Medium,Snowy,717.0
9403.0,08/03/2024 02AM,London,Islington,1699.0,91.7,,High,Dry,11557.0
9404.0,2024-06-10 23:15,London,Westminster,46.0,83.68,4.0,Low,Snowy,10064.0
9405.0,2024-01-11T15:26Z,London,Hammersmith,147.0,69.18,5.0,Medium,Broken,7038.0
9406.0,2024-06-18T09:01Z,London,Southwark,2248.0,26.24,4.0,Medium,Damaged,10847.0
9407.0,2024-04-18T08:15Z,London,Hackney,4939.0,22.86,8.0,High,Wet,2856.0
9408.0,11/05/2024 05AM,London,Westminster,1208.0,67.62,4.0,Medium,Damaged,11848.0
9409.0,2024-05-10T05:14Z,London,Hackney,1199.0,115.66,2.0,High,Damaged,6858.0
9410.0,2024-06-20 09:57,London,Westminster,2718.0,65.97,4.0,Low,Wet,11753.0
9411.0,14/03/2024 07AM,London,Chelsea,3076.0,28.0,3.0,High,Dry,742.0
9412.0,11/05/2024 01AM,London,Camden,1563.0,107.52,8.0,High,Wet,12856.0
9413.0,2024-05-29T20:00Z,London,Kensington,867.0,115.73,1.0,Medium,Damaged,1280.0
9414.0,09/02/2024 10PM,London,Camden,1832.0,68.35,3.0,Low,Dry,2511.0
9415.0,2024-01-25 12:09,London,Westminster,4199.0,107.45,4.0,Low,Dry,3060.0
9416.0,2024-01-07 20:46,London,Hackney,1401.0,36.63,6.0,Low,Damaged,6507.0
9417.0,2024-02-28T15:11Z,London,Hackney,3197.0,30.15,3.0,Medium,Dry,9600.0
9418.0,26/02/2024 07PM,London,Hammersmith,4521.0,-26.81211330722446,3.0,Medium,Damaged,8755.0
9419.0,15/06/2024 01AM,London,Hackney,930.0,52.06,8.0,Low,Snowy,9471.0
9420.0,2024-04-30 10:50,London,Camden,657.0,118.24,9.0,Medium,Damaged,6269.0
9421.0,2024-01-03 02:38,London,Chelsea,2887.0,42.11,1.0,Low,Damaged,6319.0
9422.0,30/01/2024 10AM,London,Hackney,,76.91,7.0,Low,Snowy,4992.0
9423.0,2024-05-29T22:03Z,London,Chelsea,2795.0,58.21,9.0,High,Damaged,11515.0
9424.0,2024-01-25 08:22,London,Hammersmith,55.0,82.86,4.0,High,Dry,5659.0
9425.0,2024-03-18T06:32Z,London,Camden,2385.0,98.19,8.0,Low,Wet,12084.0
9426.0,2024-06-26 09:52,London,Westminster,370.0,36.1,3.0,Low,Dry,13261.0
9427.0,2024-03-15 05:59,London,Hammersmith,4427.0,68.67,9.0,Medium,Snowy,7995.0
9428.0,05/03/2024 10AM,London,Hammersmith,4319.0,85.74,4.0,Medium,Snowy,1328.0
9429.0,2024-06-11T00:34Z,London,Islington,3605.0,111.82,3.0,High,Snowy,2376.0
9430.0,2024-02-19T15:16Z,London,Hammersmith,3235.0,26.31,9.0,Low,Dry,1159.0
9431.0,04/03/2024 06PM,London,Westminster,506.0,100.5,1.0,Medium,Dry,2529.0
9432.0,2024-05-05 05:24,London,Westminster,2381.0,107.98,4.0,Low,Wet,6358.0
9433.0,22/04/2024 11PM,London,Southwark,3243.0,44.44,3.0,Low,Snowy,3704.0
9434.0,2024-01-31 22:48,London,Westminster,2052.0,30.51,6.0,High,Wet,10394.0
9435.0,2024-06-29T21:19Z,London,Kensington,2352.0,90.5,7.0,Low,Wet,12665.0
9436.0,2024-06-05 01:22,London,Hammersmith,850.0,16.42,8.0,Low,Wet,6270.0
9437.0,2024-07-16T20:52Z,London,Islington,2173.0,79.07,9.0,Low,Dry,9810.0
9438.0,2024-04-27T16:53Z,London,Chelsea,3537.0,39.11,3.0,Medium,Damaged,1375.0
9439.0,2024-04-02T20:00Z,London,Chelsea,1568.0,47.3,7.0,Low,Dry,11866.0
9440.0,2024-04-11 10:05,London,Kensington,2920.0,66.04,3.0,Medium,Dry,12874.0
9441.0,TBD,London,Westminster,1890.0,15.68,5.0,High,Wet,5484.0
9442.0,2024-05-24 10:48,London,Southwark,2213.0,49.01,5.0,High,Dry,
9443.0,25/05/2024 02PM,London,Chelsea,3286.0,13.59,4.0,Medium,Dry,11982.0
9444.0,2024-03-22 04:05,London,Camden,4604.0,95.18,3.0,Medium,Damaged,1718.0
9445.0,2024-05-02 06:50,London,Islington,145.0,20.34,6.0,Low,Dry,9788.0
9446.0,TBD,London,Hammersmith,4397.0,51.05,7.0,High,Snowy,6519.0
9447.0,2024-04-22 16:57,London,Southwark,2918.0,18.37,0.0,High,Damaged,5227.0
9448.0,2024-06-03 13:00,London,Chelsea,1668.0,54.68,5.0,High,Wet,8277.0
9449.0,2024-06-24T11:50Z,London,Hammersmith,189.0,58.1,0.0,Low,Dry,2703.0
9450.0,2024-06-25 22:45,London,Southwark,4152.0,74.95,9.0,Low,Damaged,6073.0
9451.0,2024-06-28 19:47,London,Southwark,3869.0,118.67,6.0,Low,Damaged,4259.0
9452.0,2024-07-16T18:55Z,London,Southwark,3954.0,81.66,9.0,Medium,Dry,831.0
9453.0,2024-02-16T21:09Z,London,Hackney,3628.0,10.47,3.0,Low,Dry,4183.0
9454.0,02/04/2024 05PM,London,Islington,2080.0,35.55,7.0,Low,Snowy,11160.0
9455.0,27/06/2024 09AM,London,Southwark,3332.0,37.97,5.0,Medium,Wet,12201.0
9456.0,15/04/2024 04AM,London,Southwark,3607.0,16.49,4.0,Low,Dry,2159.0
9457.0,2024-04-09 23:54,London,Southwark,3740.0,29.45,1.0,Medium,Snowy,1217.0
9458.0,25/04/2024 06PM,London,Camden,161.0,97.13,6.0,Low,Wet,9473.0
9459.0,2024-05-11 04:55,London,Hammersmith,3956.0,49.14,6.0,Medium,Wet,3806.0
9460.0,11/01/2024 04PM,London,Camden,4594.0,45.51,5.0,High,Dry,3426.0
9461.0,2024-02-09T23:13Z,London,Kensington,4639.0,80.38,8.0,Medium,Dry,2886.0
9462.0,2024-02-09 11:35,London,Chelsea,3425.0,99.36,6.0,High,Snowy,11667.0
9463.0,2024-07-06 09:15,London,Islington,1101.0,51.61,3.0,Medium,Wet,9284.0
9464.0,23/03/2024 10AM,London,Hammersmith,1365.0,55.73,2.0,Low,Dry,6774.0
9465.0,2024-02-20 11:25,London,Chelsea,4412.0,63.08,2.0,Low,Dry,9042.0
9466.0,2024-01-14 21:24,London,Islington,982.0,5.94,4.0,Medium,Snowy,8540.0
9467.0,2024-01-14 17:14,London,Chelsea,2074.0,111.69,5.0,High,Damaged,9664.0
9468.0,2024-02-16 04:18,London,Southwark,1304.0,78.59,4.0,High,Snowy,7173.0
9469.0,2024-04-27 03:02,London,Hackney,2691.0,97.77,2.0,Medium,Damaged,12936.0
9470.0,11/04/2024 08PM,London,Islington,2971.0,15.78,6.0,Low,Dry,10717.0
9471.0,2024-01-10 15:36,London,Camden,1697.0,70.91,7.0,Low,Wet,7454.0
9472.0,2024-05-08 18:56,London,Kensington,995.0,17.58,7.0,High,Wet,9500.0
9473.0,2024-01-05 10:22,London,Kensington,1758.0,115.97,2.0,Medium,Damaged,10738.0
9474.0,2024-02-25T23:09Z,London,Camden,1228.0,46.08,6.0,High,Dry,1248.0
9475.0,2024-02-20T14:10Z,London,Southwark,3038.0,65.53,0.0,Medium,Dry,14419.0
9476.0,13/01/2024 07AM,London,Hammersmith,3416.0,48.42,6.0,High,Damaged,11594.0
9477.0,2024-02-16 09:19,London,Hammersmith,4791.0,36.77,3.0,Low,Damaged,6132.0
9478.0,01/02/2024 05AM,London,Southwark,4058.0,92.13,2.0,Low,Snowy,14631.0
9479.0,2024-06-02 17:21,London,Islington,109.0,38.62,7.0,High,Damaged,7498.0
9480.0,11/05/2024 05PM,London,Chelsea,4879.0,36.0,3.0,Low,Wet,14385.0
9481.0,22/02/2024 01AM,London,Chelsea,3038.0,31.91,5.0,High,Damaged,1351.0
9482.0,2024-05-27 19:44,London,Camden,1113.0,38.35,5.0,Medium,Snowy,3414.0
9483.0,02/04/2024 01PM,London,Islington,4758.0,54.19,2.0,Medium,Wet,10585.0
9484.0,09/06/2024 10PM,London,Islington,4154.0,20.49,7.0,High,Dry,4661.0
9485.0,28/06/2024 12AM,London,Southwark,3840.0,106.33,4.0,High,Damaged,5943.0
9486.0,2024-02-02 20:06,London,Westminster,3556.0,82.34,6.0,High,Dry,2348.0
9487.0,2024-04-12 00:48,London,Hammersmith,3120.0,64.14,4.0,Low,Snowy,13537.0
9488.0,2024-03-05 05:43,London,Chelsea,713.0,115.17,3.0,Medium,Wet,11414.0
9489.0,2024-03-24T17:52Z,London,Southwark,2752.0,92.86,4.0,Medium,Wet,4936.0
9490.0,13/01/2024 03PM,London,Islington,3563.0,101.51,0.0,High,Snowy,6993.0
9491.0,2024-05-14 12:22,London,Camden,1338.0,49.26,7.0,Low,Snowy,50000.0
9492.0,07/07/2024 12AM,London,Islington,2862.0,81.25,9.0,Low,Wet,11465.0
9493.0,2024-01-11T12:31Z,London,Islington,4361.0,89.36,7.0,Medium,Damaged,11656.0
9494.0,2024-03-22 22:07,London,Kensington,2338.0,101.8,1.0,Low,Damaged,672.0
9495.0,2024-02-11 03:51,London,Chelsea,1041.0,16.12,9.0,Medium,Snowy,10050.0
9496.0,2024-04-17 02:26,London,Camden,4064.0,117.0,6.0,High,Snowy,4504.0
9497.0,2024-03-09T11:38Z,London,Hackney,530.0,116.15,7.0,Low,Damaged,11946.0
9498.0,2024-06-08T11:05Z,London,Hackney,1697.0,110.57,0.0,Medium,Wet,2467.0
9499.0,2024-04-30T06:16Z,London,Southwark,1280.0,58.37,4.0,Medium,Damaged,14917.0
9500.0,2024-03-15T12:10Z,London,Camden,4708.0,89.66,2.0,High,Damaged,5048.0
9501.0,2024-06-01T22:11Z,London,Chelsea,655.0,54.53,3.0,Low,Snowy,4638.0
9502.0,2024-02-04 05:49,London,Westminster,451.0,109.04,3.0,High,Damaged,14691.0
9503.0,2024-05-22 23:32,London,Chelsea,4186.0,73.82,4.0,Medium,Snowy,9488.0
9504.0,2024-07-01T13:06Z,London,Southwark,3742.0,117.39,3.0,Low,Snowy,10179.0
9505.0,2024-05-12 09:55,London,Chelsea,176.0,104.42,0.0,Medium,Wet,5747.0
9506.0,2024-04-05T12:25Z,London,Islington,4676.0,38.37,9.0,Medium,Dry,2347.0
9507.0,2024-03-16T12:10Z,London,Chelsea,3176.0,35.41,0.0,High,Wet,2961.0
9508.0,26/04/2024 06AM,London,Islington,4467.0,25.41,2.0,Low,Wet,14024.0
9509.0,16/01/2024 10AM,London,Westminster,145.0,84.21,7.0,High,Wet,5415.0
9510.0,2024-06-28T00:30Z,London,Islington,1946.0,-33.127596457159925,1.0,High,Damaged,6886.0
9511.0,2024-02-02 07:25,London,Westminster,3987.0,60.5,9.0,High,Damaged,10275.0
9512.0,2024-07-04T15:27Z,London,Southwark,4733.0,94.7,8.0,Low,Wet,3560.0
9513.0,02/05/2024 10PM,London,Hammersmith,1202.0,15.1,6.0,High,Wet,11334.0
9514.0,30/01/2024 12AM,London,Hammersmith,4636.0,92.12,1.0,Medium,Dry,13203.0
9515.0,2024-03-02 09:52,London,Hammersmith,705.0,79.01,9.0,Low,Snowy,5474.0
9516.0,2024-02-03T08:09Z,London,Camden,90.0,111.19,9.0,Medium,Damaged,7038.0
9517.0,31/01/2024 10AM,London,Chelsea,1932.0,19.44,2.0,Medium,Dry,1514.0
9518.0,09/06/2024 07AM,London,Hackney,4588.0,17.12,4.0,High,Dry,9889.0
9519.0,2024-06-22 22:26,London,Hammersmith,1883.0,78.89,9.0,Medium,Snowy,5208.0
9520.0,13/06/2024 03AM,London,Hammersmith,2950.0,115.32,2.0,Medium,Damaged,9039.0
9521.0,2024-07-16T12:00Z,London,Chelsea,3715.0,115.37,6.0,High,Snowy,7775.0
9522.0,,London,Kensington,1383.0,119.61,3.0,High,Snowy,981.0
9523.0,28/01/2024 02AM,London,Islington,14.0,35.42,0.0,High,Damaged,2358.0
9524.0,30/04/2024 11AM,London,Southwark,1147.0,59.79,3.0,Medium,Dry,6497.0
9525.0,2024-06-01 12:55,London,Hammersmith,1077.0,42.66,2.0,High,Dry,586.0
9526.0,2024-03-24T07:24Z,London,Islington,830.0,118.31,8.0,Low,Snowy,1075.0
9527.0,2024-05-19 12:15,London,Hackney,2355.0,92.75,3.0,Low,Snowy,6110.0
9528.0,2024-07-18T13:54Z,London,Hammersmith,395.0,116.85,4.0,Low,Wet,3532.0
9529.0,2099-00-00 99:99,London,Islington,46.0,107.75,2.0,High,Dry,3385.0
9530.0,2024-03-11 09:27,London,Southwark,4581.0,20.13,3.0,High,Wet,11536.0
9531.0,2024-07-13T21:23Z,London,Hackney,3650.0,19.69,5.0,Medium,Damaged,11688.0
9532.0,2024-02-18 03:40,London,Islington,1929.0,118.74,0.0,High,Dry,10157.0
9533.0,03/02/2024 10PM,London,Chelsea,4731.0,39.84,3.0,Low,Snowy,7201.0
9534.0,2024-01-30 14:59,London,Hackney,4312.0,96.38,4.0,High,Wet,2629.0
9535.0,26/03/2024 12PM,London,Kensington,202.0,106.05,6.0,Low,Wet,2771.0
9536.0,23/06/2024 11PM,London,Kensington,1600.0,58.27,4.0,Low,Snowy,4495.0
9537.0,2024-02-02 05:46,London,Islington,3771.0,60.12,7.0,Low,Dry,5098.0
9538.0,06/01/2024 01AM,London,Chelsea,4740.0,23.66,8.0,High,Snowy,7533.0
9539.0,2024-01-02T06:25Z,London,Southwark,3377.0,44.51,7.0,High,Wet,13750.0
9540.0,20/02/2024 04AM,London,Islington,3007.0,21.03,7.0,Medium,Dry,1216.0
9541.0,2024-06-20T14:19Z,London,Kensington,3370.0,22.88,5.0,High,Wet,4693.0
9542.0,2024-05-09T08:07Z,London,Chelsea,1390.0,46.77,5.0,High,Wet,9522.0
9543.0,2024-02-17 00:39,London,Southwark,4110.0,82.22,2.0,Medium,Dry,2762.0
9544.0,TBD,London,Hammersmith,4078.0,75.86,1.0,High,Wet,12096.0
9545.0,2024-07-10 17:00,London,Hammersmith,4982.0,69.44,9.0,Low,Damaged,8796.0
9546.0,2024-06-06 11:47,London,Hammersmith,3529.0,50.69,8.0,High,Dry,13315.0
9547.0,2024-01-13 18:24,London,Hammersmith,1074.0,102.81,1.0,Medium,Wet,1446.0
9548.0,2024-04-05 12:41,London,Islington,581.0,78.25,1.0,Medium,Dry,6768.0
9549.0,2099-00-00 99:99,London,Islington,1453.0,10.77,32.0,Medium,Wet,4955.0
9550.0,12/01/2024 07PM,London,Hammersmith,1969.0,,9.0,Low,Wet,12571.0
9551.0,13/01/2024 08PM,London,Westminster,3689.0,6.61,5.0,Low,Damaged,14669.0
9552.0,20/05/2024 03AM,London,Hackney,4092.0,113.36,4.0,Medium,Snowy,10114.0
9553.0,10/01/2024 06PM,London,Westminster,2802.0,60.7,9.0,Medium,Damaged,6812.0
9554.0,2024-06-08T15:21Z,London,Camden,3833.0,85.08,8.0,High,Damaged,7172.0
9555.0,23/06/2024 09AM,London,Westminster,4447.0,95.22,5.0,Medium,Wet,10376.0
9556.0,2024-01-08 09:23,London,Kensington,3074.0,72.77,3.0,Medium,Dry,12148.0
9557.0,29/02/2024 12AM,London,Hackney,4576.0,47.92,2.0,Low,Damaged,8858.0
9558.0,2024-01-20T19:04Z,London,Chelsea,443.0,91.15,0.0,High,Wet,7525.0
9559.0,2024-04-28T01:40Z,London,Southwark,1464.0,109.26,4.0,,Dry,4579.0
9560.0,2024-07-11T01:59Z,London,Westminster,16329.0,80.5,0.0,High,Snowy,5856.0
9561.0,05/01/2024 08AM,London,Chelsea,4697.0,86.66,5.0,High,Dry,5935.0
9562.0,2024-04-08T18:41Z,London,Chelsea,1083.0,40.97,6.0,Medium,Dry,10787.0
9563.0,2024-05-04T07:14Z,London,Chelsea,3082.0,69.46,8.0,Medium,Dry,9231.0
9564.0,13/05/2024 01PM,London,Islington,27.0,85.25,4.0,Low,Dry,1627.0
9565.0,26/03/2024 02PM,London,Hackney,880.0,87.11,4.0,Low,Damaged,10935.0
9566.0,2024-06-24 03:54,London,Hackney,141.0,102.07,1.0,High,Damaged,8376.0
9567.0,29/02/2024 11AM,London,Hackney,86.0,89.55,7.0,Medium,Dry,11388.0
9568.0,06/04/2024 08PM,London,Westminster,990.0,97.58,9.0,Medium,Wet,4514.0
9569.0,2024-07-05T18:12Z,London,Camden,25546.0,116.14,7.0,Low,Damaged,1383.0
9570.0,2024-05-21T18:20Z,London,Islington,1594.0,100.11,3.0,High,Snowy,1094.0
9571.0,2024-07-10T09:38Z,London,Hammersmith,1538.0,117.3,2.0,High,Damaged,7149.0
9572.0,2024-06-07 10:02,London,Westminster,134.0,33.13,8.0,Low,Snowy,12439.0
